OBJECTID_1,YearAnnexed_num,majorTreeType,inGreenwayBuffer
16242,1946,Aspen,0
16243,1872,Sycamore,0
16244,1872,Sycamore,0
16245,1872,Oak,0
16246,1872,,0
16247,1975,Elm,1
16248,1975,Oak,1
16249,1975,Oak,1
16250,1975,Oak,1
16251,1970,Oak,1
16252,1970,Bald cypress,1
16253,1907,Linden,0
16254,1872,Oak,0
16255,1906,Linden,0
16256,1908,Maple,0
16257,1872,Ash,0
16258,1872,Maple,0
16259,1872,Plum,0
16260,1872,Elm,0
16261,1872,Elm,0
16262,1872,Ash,0
16263,1872,Ash,0
16264,2007,Juniper,0
16265,1890,Aspen,0
16266,1890,Oak,0
16267,1890,Aspen,0
16268,1890,,0
16269,1890,Catalpa,0
16270,1890,,0
16271,1903,Oak,0
16272,1903,Pine,0
16273,1903,Maple,0
16274,1946,Aspen,0
16275,1946,Aspen,0
16276,1946,Aspen,0
16277,1872,Linden,0
16278,1872,Juniper,0
16279,1872,Juniper,0
16280,1872,Maple,0
16281,1872,Apple,0
16282,1872,Cherry,0
16283,1872,Linden,0
16284,1872,Aspen,0
16285,1872,Oak,0
16286,1872,Oak,0
16287,1872,Pine,0
16288,1872,Pine,0
16289,1872,Ash,0
16290,1872,Elm,0
16291,1872,Ash,0
16292,1872,Maple,0
16293,1872,Oak,0
16294,1886,Linden,0
16295,1872,Linden,0
16296,1872,Spruce,0
16297,1872,Maple,0
16298,1994,Pine,1
16299,1987,Maple,1
16300,1977,Pear,1
16301,1977,Pear,1
16302,1994,Maple,1
16303,1872,Locust,0
16304,1872,Locust,0
16305,1872,Locust,0
16306,1872,Pine,0
16307,1994,Linden,1
16308,1872,Elm,0
16309,1995,Linden,1
16310,1872,Oak,0
16311,1872,Oak,0
16312,1872,Ash,0
16313,1872,Maple,0
16314,1903,Maple,0
16315,1903,Pine,0
16316,1872,Elm,0
16317,1903,Juniper,0
16318,1872,Maple,0
16319,1982,Pine,0
16320,1903,Pine,0
16321,1960,Locust,0
16322,1960,Locust,0
16323,1960,Locust,0
16324,1967,Cottonwood,1
16325,1967,Cottonwood,1
16326,1872,Ash,0
16327,1980,Ash,0
16328,1960,Locust,0
16329,1994,Ash,0
16330,2007,Coffee tree,0
16331,1906,Coffee tree,0
16332,1993,Ash,1
16333,1890,Locust,0
16334,1891,Hackberry,0
16335,1885,Apple,0
16336,1885,Hawthorn,0
16337,1946,Spruce,0
16338,1906,Oak,0
16339,1970,Fir,1
16340,1970,Pine,1
16341,1970,Pine,1
16342,1970,Pine,1
16343,1970,Pine,1
16344,1970,Spruce,1
16345,1970,Spruce,1
16346,1970,Spruce,1
16347,1970,Pine,1
16348,1970,,1
16349,1982,,1
16350,1982,Oak,1
16351,1982,Birch,1
16352,1982,Ash,1
16353,1885,Oak,0
16354,1885,Hackberry,0
16355,1970,Fir,1
16356,1970,Oak,1
16357,1969,Ash,0
16358,1997,Hackberry,0
16359,1970,Locust,1
16360,1970,Ash,1
16361,1970,Ash,1
16362,1970,Ash,1
16363,1970,Ash,1
16364,1970,Ash,1
16365,1970,Oak,1
16366,1970,Oak,1
16367,1970,Oak,1
16368,1970,Locust,1
16369,1970,Oak,1
16370,2010,Pine,0
16371,2010,Pine,0
16372,2010,Pine,0
16373,2010,Pine,0
16374,2010,Pine,0
16375,2010,Pine,0
16376,2010,Pine,0
16377,2010,Pine,0
16378,2010,Pine,0
16379,2010,Hackberry,0
16380,2010,Cottonwood,0
16381,2010,Pine,0
16382,2010,Pine,0
16383,2010,Pine,0
16384,2010,Pine,0
16385,2010,Cottonwood,0
16386,2010,Cottonwood,0
16387,2010,Cottonwood,0
16388,2010,Cottonwood,0
16389,2010,Cottonwood,0
16390,2010,Cottonwood,0
16391,2010,Hackberry,0
16392,2010,Hackberry,0
16393,2010,Pine,0
16394,2010,Pine,0
16395,2010,Pine,0
16396,2010,Pine,0
16397,2010,Pine,0
16398,2010,Pine,0
16399,1872,Cottonwood,0
16400,2010,Pine,0
16401,2010,Cottonwood,0
16402,2010,Cottonwood,0
16403,2010,Pine,0
16404,2010,Pine,0
16405,2010,Pine,0
16406,2010,Cottonwood,0
16407,2010,Spruce,0
16408,2010,Spruce,1
16409,2010,Cottonwood,1
16410,2010,Pine,1
16411,2010,Pine,1
16412,2010,Pine,1
16413,2010,Cottonwood,1
16414,2010,Cottonwood,1
16415,2010,Pine,1
16416,2010,Spruce,0
16417,1960,,0
16418,1960,,0
16419,1962,Oak,0
16420,1872,Sycamore,0
16421,1984,Sycamore,1
16422,1922,Hackberry,0
16423,1922,Linden,0
16424,1952,Elm,0
16425,1906,Locust,0
16426,1903,Coffee tree,0
16427,1891,,0
16428,1872,Juniper,0
16429,1872,Filbert,0
16430,1872,Maple,0
16431,1872,Sycamore,0
16432,1872,Oak,0
16433,1872,Linden,0
16434,1872,Ash,0
16435,1872,Ash,0
16436,1872,Maple,0
16437,1872,Maple,0
16438,1872,Maple,0
16439,1872,Oak,0
16440,1872,Cherry,0
16441,1872,Cherry,0
16442,1872,Maple,0
16443,1872,Cherry,0
16444,1872,Maple,0
16445,1872,Sumac,0
16446,1872,Spruce,0
16447,1872,Pear,0
16448,1872,Pear,0
16449,1872,Ash,0
16450,1872,Pine,0
16451,1872,,0
16452,2015,Pine,1
16453,2015,Pine,1
16454,2015,Pine,1
16455,2015,Hackberry,1
16456,2015,Pine,1
16457,2015,Hackberry,1
16458,2015,Pine,1
16459,2015,Pine,1
16460,1872,Elm,0
16461,1872,Elm,0
16462,1872,Aspen,0
16463,1872,Aspen,0
16464,1872,Aspen,0
16465,1872,Juniper,0
16466,1872,Juniper,0
16467,1872,Juniper,0
16468,1872,Juniper,0
16469,1872,Pine,0
16470,1872,Spruce,0
16471,1872,Spruce,0
16472,1872,Spruce,0
16473,1872,Spruce,0
16474,1872,,0
16475,1872,,0
16476,1872,Ash,0
16477,1872,Spruce,0
16478,1872,Spruce,0
16479,1872,Juniper,0
16480,1872,Juniper,0
16481,1872,,0
16482,1872,,0
16483,1872,Aspen,0
16484,1872,Pine,0
16485,1872,Ash,0
16486,1872,Hackberry,0
16487,1872,Hackberry,0
16488,1872,Ash,0
16489,1872,Plum,0
16490,1872,Cherry,0
16491,1872,Maple,0
16492,1872,Juniper,0
16493,1872,Maple,0
16494,1872,Linden,0
16495,1872,Oak,0
16496,1872,Willow,0
16497,1872,Elm,0
16498,1872,Cherry,0
16499,1872,Pine,0
16500,1872,Ash,0
16501,1872,Apple,0
16502,1872,Apple,0
16503,1872,Oak,0
16504,1872,Cherry,0
16505,1872,Cherry,0
16506,1872,Cherry,0
16507,1872,Oak,0
16508,1872,,0
16509,1872,Hackberry,0
16510,1872,Ash,0
16511,1872,Juniper,0
16512,1872,Pine,0
16513,1872,Juniper,0
16514,1872,Ash,0
16515,1872,Hackberry,0
16516,1872,Sumac,0
16517,1906,Ash,0
16518,1906,Oak,0
16519,1906,Juniper,0
16520,1906,Elm,1
16521,1906,Elm,1
16522,1872,Oak,0
16523,1872,Oak,0
16524,1872,Hackberry,0
16525,1872,Maple,0
16526,1872,Hackberry,0
16527,1872,Aspen,0
16528,1906,Aspen,0
16529,1906,Aspen,0
16530,1906,Aspen,0
16531,1906,Cherry,0
16532,1906,Elm,0
16533,1906,Maple,0
16534,1906,Cherry,1
16535,1950,Apple,1
16536,1872,Oak,0
16537,1872,Oak,0
16538,1872,Oak,0
16539,1872,Oak,0
16540,1872,Cherry,0
16541,1872,Oak,0
16542,1872,Elm,0
16543,1872,Pear,0
16544,1872,Pear,0
16545,1872,Pear,0
16546,1872,Maple,0
16547,1872,Maple,0
16548,1872,Maple,0
16549,1872,Maple,0
16550,1872,Cherry,0
16551,1872,Pear,0
16552,1968,Locust,1
16553,1969,Elm,0
16554,1994,Ash,0
16555,1994,Pine,0
16556,1994,Filbert,0
16557,1994,Hackberry,0
16558,1994,,0
16559,1994,Filbert,0
16560,1994,Willow,0
16561,1994,Oak,1
16562,1994,Oak,1
16563,1994,Hackberry,0
16564,1994,Filbert,1
16565,1994,Filbert,0
16566,1994,Oak,0
16567,1994,Hackberry,0
16568,1994,Cottonwood,0
16569,1994,Oak,0
16570,1994,Sycamore,0
16571,1994,Sycamore,0
16572,1994,Sycamore,0
16573,1994,Sycamore,0
16574,1994,Hackberry,0
16575,1994,Oak,0
16576,1994,Sycamore,0
16577,1994,Linden,0
16578,1994,Filbert,0
16579,1891,Pear,0
16580,1891,Locust,0
16581,1891,Cherry,0
16582,1872,Pine,0
16583,1872,,0
16584,1872,,0
16585,1872,,0
16586,1872,,0
16587,1872,Maple,0
16588,1872,Pear,0
16589,1872,Pine,0
16590,1872,Locust,0
16591,1872,Pear,0
16592,1872,Ash,0
16593,1872,Sumac,0
16594,1872,Sumac,0
16595,1872,Elm,0
16596,1872,Cherry,0
16597,1872,Apple,0
16598,1872,Linden,0
16599,1872,Oak,0
16600,1872,Spruce,0
16601,1954,Elm,1
16602,1954,Elm,1
16603,1954,Elm,1
16604,1954,Elm,1
16605,1954,Elm,0
16606,1970,Juniper,0
16607,1872,Locust,0
16608,1872,Oak,0
16609,1872,Oak,0
16610,1903,Maple,0
16611,1903,Spruce,0
16612,1903,Juniper,0
16613,1903,Pine,0
16614,1903,Pine,0
16615,1903,Pine,0
16616,1903,Ash,0
16617,1903,Juniper,0
16618,1903,Juniper,0
16619,1903,Maple,0
16620,1903,Spruce,0
16621,1903,Cherry,0
16622,1903,Catalpa,0
16623,1903,Apple,0
16624,1903,Juniper,0
16625,1903,Maple,0
16626,1903,,0
16627,1903,,0
16628,1903,Juniper,0
16629,1903,Juniper,0
16630,1903,Juniper,0
16631,1903,Juniper,0
16632,1903,Juniper,0
16633,1903,Spruce,0
16634,1903,Juniper,0
16635,1903,Juniper,0
16636,1903,Juniper,0
16637,1903,Juniper,0
16638,1903,Sumac,0
16639,1903,Juniper,0
16640,1903,Spruce,0
16641,1872,Linden,0
16642,1872,Linden,0
16643,1964,Juniper,0
16644,1964,Pine,0
16645,1987,Pine,0
16646,1990,Ash,0
16647,1975,Cherry,1
16648,1975,Cherry,1
16649,1975,Cherry,1
16650,1975,Elm,1
16651,1975,Cherry,1
16652,1975,Ash,0
16653,1975,Maple,0
16654,1975,Ash,0
16655,1975,Ash,0
16656,1975,Japanese lilac,0
16657,1975,Cherry,0
16658,1975,Cherry,0
16659,1975,Cherry,0
16660,1967,Cherry,0
16661,1967,Cherry,0
16662,1967,Cherry,0
16663,1967,Cherry,0
16664,1967,Cherry,0
16665,1967,Cherry,0
16666,1967,Cherry,0
16667,1967,Cherry,0
16668,1967,Cherry,0
16669,1967,Cherry,0
16670,1967,Cherry,0
16671,1967,Ash,0
16672,1967,Ash,0
16673,1967,Ash,0
16674,1967,Ash,0
16675,1967,Cherry,0
16676,1967,Cherry,0
16677,1967,Cherry,0
16678,1967,Cherry,0
16679,1967,Cherry,0
16680,1967,Cherry,0
16681,1967,Cherry,0
16682,1967,Cherry,0
16683,1967,Cherry,0
16684,1967,Cherry,0
16685,1999,Hackberry,1
16686,1967,Filbert,0
16687,1967,Elm,0
16688,1967,,0
16689,1967,,0
16690,1967,Hackberry,0
16691,1967,Pine,0
16692,1967,Pine,0
16693,1967,Pine,0
16694,1967,Oak,0
16695,1967,Oak,0
16696,1967,Cottonwood,0
16697,1967,Pine,0
16698,1967,Hackberry,0
16699,1967,Filbert,0
16700,1967,Cottonwood,0
16701,1967,Cottonwood,0
16702,1967,Pine,0
16703,1967,Hackberry,0
16704,1967,Hackberry,0
16705,1967,Oak,0
16706,1967,Maple,0
16707,1967,Locust,0
16708,1967,Oak,0
16709,1967,Pine,0
16710,1967,Pine,0
16711,1980,Filbert,0
16712,1967,Oak,0
16713,1973,Pear,0
16714,2001,Pear,0
16715,2001,Pine,0
16716,2001,Maple,0
16717,2001,Maple,0
16718,1970,Oak,1
16719,1970,Oak,1
16720,1906,Oak,0
16721,1979,Elm,0
16722,1979,Elm,0
16723,1872,Juniper,0
16724,1872,Juniper,0
16725,1872,Spruce,0
16726,1872,Juniper,0
16727,1872,Maple,0
16728,1946,Maple,0
16729,1946,Maple,0
16730,1946,Maple,0
16731,1946,Elm,0
16732,1946,Elm,0
16733,1946,Juniper,0
16734,1946,Juniper,0
16735,1946,Pine,0
16736,1946,Spruce,0
16737,1946,Spruce,0
16738,1946,Maple,0
16739,1903,Elm,0
16740,1903,Elm,0
16741,1903,Elm,0
16742,1903,Maple,0
16743,1903,Juniper,0
16744,1903,Juniper,0
16745,1903,Juniper,0
16746,1903,Juniper,0
16747,1903,Juniper,0
16748,1994,Pine,0
16749,1992,Ash,0
16750,1903,Elm,0
16751,1903,Aspen,0
16752,1872,Coffee tree,0
16753,1872,Coffee tree,0
16754,1903,Pear,0
16755,1903,Spruce,0
16756,1903,,0
16757,1903,,0
16758,1903,Pear,0
16759,2007,Spruce,0
16760,1872,Ash,0
16761,1872,Locust,0
16762,1872,Hawthorn,0
16763,1872,Pear,0
16764,1872,Ash,0
16765,1872,Hawthorn,0
16766,1872,Locust,0
16767,1872,Cherry,0
16768,1872,Locust,0
16769,1872,Pine,0
16770,1872,Coffee tree,0
16771,1872,Cherry,0
16772,1872,Locust,0
16773,1872,Cherry,0
16774,1872,Ash,0
16775,1872,Coffee tree,0
16776,1872,Locust,0
16777,1872,Pear,0
16778,1872,Hawthorn,0
16779,1872,Ash,0
16780,1872,Coffee tree,0
16781,1872,Locust,0
16782,1872,Pear,0
16783,1872,Cherry,0
16784,1872,Ash,0
16785,1872,Coffee tree,0
16786,1872,Locust,0
16787,1872,Pear,0
16788,1872,Ash,0
16789,1872,Pine,0
16790,1872,Hawthorn,0
16791,1872,Ash,0
16792,1872,Coffee tree,0
16793,1872,Locust,0
16794,1872,Pear,0
16795,1872,Ash,0
16796,1872,Pear,0
16797,1872,Ash,0
16798,1872,Pear,0
16799,1872,Pear,0
16800,1872,Ash,0
16801,1872,Willow,0
16802,1872,Pear,0
16803,1872,Pear,0
16804,1872,Pear,0
16805,1872,Pear,0
16806,1872,Elm,0
16807,1872,Spruce,0
16808,1872,Pine,0
16809,1872,Pine,0
16810,1872,Maple,0
16811,1872,Elm,0
16812,1872,Maple,0
16813,1872,Pine,0
16814,1872,Linden,0
16815,1872,Juniper,0
16816,1872,Pine,0
16817,1872,Pine,0
16818,1872,Pine,0
16819,1872,Juniper,0
16820,1872,Juniper,0
16821,1872,Juniper,0
16822,1872,Juniper,0
16823,1872,Juniper,0
16824,1872,Juniper,0
16825,1872,Juniper,0
16826,1872,Juniper,0
16827,1872,Juniper,0
16828,1872,Juniper,0
16829,1872,Juniper,0
16830,1872,Juniper,0
16831,1872,Juniper,0
16832,1872,Juniper,0
16833,1872,Juniper,0
16834,1872,Juniper,0
16835,1989,Ash,0
16836,1969,Elm,1
16837,1969,Coffee tree,1
16838,1982,Linden,0
16839,1982,Pear,0
16840,1963,Juniper,0
16841,1987,Locust,1
16842,1987,Ash,1
16843,1987,Ash,1
16844,1967,Locust,1
16845,1994,Cottonwood,1
16846,1994,Cottonwood,1
16847,1994,Cottonwood,1
16848,1982,Cottonwood,1
16849,1982,Cottonwood,1
16850,1982,Cottonwood,1
16851,1982,Aspen,1
16852,1982,Cottonwood,1
16853,1982,Cottonwood,1
16854,1982,Aspen,1
16855,1982,Pine,1
16856,1982,Maple,1
16857,1982,Cottonwood,1
16858,1992,Cottonwood,1
16859,1992,Cottonwood,1
16860,1992,Sumac,1
16861,1992,Sumac,1
16862,1992,Cottonwood,1
16863,1992,Pine,1
16864,1992,Cottonwood,1
16865,1992,Cottonwood,1
16866,1975,Oak,0
16867,1975,Oak,0
16868,1966,Hackberry,0
16869,1975,Japanese lilac,0
16870,1975,Japanese lilac,0
16871,1975,Oak,0
16872,1975,Aspen,0
16873,1975,Oak,0
16874,1960,Spruce,0
16875,1960,Spruce,0
16876,1960,Oak,0
16877,1960,Spruce,0
16878,1960,Spruce,0
16879,1970,Pine,1
16880,1970,Pine,1
16881,1891,,0
16882,1962,Apple,0
16883,1962,Aspen,0
16884,1962,Aspen,0
16885,1962,Aspen,0
16886,1962,Elm,0
16887,1962,Pine,0
16888,1962,Pine,0
16889,1962,Pine,0
16890,1962,,0
16891,1962,Cherry,0
16892,1962,Spruce,0
16893,1962,Spruce,0
16894,1995,Linden,0
16895,1995,Hackberry,0
16896,1995,Pine,0
16897,1995,Spruce,0
16898,1995,Catalpa,0
16899,1995,Pine,0
16900,1995,Hawthorn,0
16901,1995,Catalpa,0
16902,1995,Hawthorn,0
16903,1999,Hawthorn,0
16904,1999,Apple,0
16905,1999,Apple,0
16906,1999,Apple,0
16907,1999,Pine,0
16908,1969,Pine,0
16909,1969,Pine,0
16910,1969,Pine,0
16911,1969,Juniper,0
16912,1969,Locust,0
16913,1952,Pine,0
16914,1980,,0
16915,1980,,0
16916,1967,,0
16917,1872,Apple,0
16918,1950,Ash,0
16919,1950,Linden,0
16920,1950,Ash,0
16921,1950,Ash,0
16922,1950,Hackberry,0
16923,1950,Hackberry,0
16924,1969,Locust,0
16925,1969,Locust,0
16926,1969,Locust,0
16927,1967,Locust,0
16928,1992,Cottonwood,1
16929,1992,Willow,1
16930,1992,Ash,1
16931,1992,Cottonwood,1
16932,1992,Cottonwood,1
16933,1992,Cottonwood,1
16934,1992,Cottonwood,1
16935,1992,Cottonwood,1
16936,1992,Cottonwood,1
16937,1992,Alder,1
16938,1992,Cottonwood,1
16939,1992,Cottonwood,1
16940,1992,Cottonwood,1
16941,1992,Cottonwood,1
16942,1992,Cottonwood,1
16943,1992,Alder,1
16944,1996,Oak,1
16945,1996,Cottonwood,1
16946,1996,Oak,1
16947,1996,Pine,1
16948,1996,Pine,1
16949,1996,Cottonwood,1
16950,1992,Cottonwood,1
16951,1992,Alder,1
16952,1992,Cottonwood,1
16953,1992,Willow,1
16954,1992,Cottonwood,1
16955,1992,Cottonwood,1
16956,1992,Cottonwood,1
16957,1992,Cottonwood,1
16958,1992,Cottonwood,1
16959,1992,Cottonwood,1
16960,1992,Cottonwood,1
16961,1992,Cottonwood,1
16962,1992,Pine,1
16963,1992,Pine,1
16964,1992,Willow,1
16965,1992,Cottonwood,1
16966,1992,Cottonwood,1
16967,1992,Cottonwood,1
16968,1992,Cottonwood,1
16969,1992,Cottonwood,1
16970,1992,Willow,1
16971,1992,Willow,1
16972,1992,Cottonwood,1
16973,1992,Willow,1
16974,1992,Cottonwood,1
16975,1992,Cottonwood,1
16976,1992,Cottonwood,1
16977,1992,Cottonwood,1
16978,1992,Cottonwood,1
16979,1992,Alder,1
16980,1992,Alder,1
16981,1992,Alder,1
16982,1992,Pine,1
16983,1994,Cottonwood,1
16984,1994,Cottonwood,1
16985,1994,Locust,1
16986,1994,Ash,1
16987,1994,Cottonwood,1
16988,1994,Cottonwood,1
16989,1994,Oak,1
16990,1994,Oak,1
16991,1994,Oak,1
16992,1994,Oak,1
16993,1994,Oak,1
16994,1994,Oak,1
16995,1987,Cottonwood,1
16996,1987,Cottonwood,1
16997,1987,Cottonwood,1
16998,1987,Willow,1
16999,1987,Willow,1
17000,1987,Willow,1
17001,1987,Cottonwood,1
17002,1987,Elm,1
17003,1987,Elm,1
17004,1987,Willow,1
17005,1987,Cottonwood,1
17006,1987,Elm,1
17007,1987,Elm,1
17008,1987,Willow,1
17009,1987,Elm,1
17010,1987,Cottonwood,1
17011,1987,Willow,1
17012,1987,Willow,1
17013,1987,Willow,1
17014,1987,Cottonwood,1
17015,1987,Pine,1
17016,1987,Pine,1
17017,1987,Spruce,1
17018,1987,Spruce,1
17019,1987,Spruce,1
17020,1987,Spruce,1
17021,1987,Willow,1
17022,1987,Elm,1
17023,1987,Spruce,1
17024,1987,Spruce,1
17025,1987,Spruce,1
17026,1987,Cottonwood,1
17027,1987,Cottonwood,1
17028,1987,Cottonwood,1
17029,1987,Cottonwood,1
17030,1987,Cottonwood,1
17031,1987,Cottonwood,1
17032,1987,Cottonwood,1
17033,1987,Ash,1
17034,1987,Cottonwood,1
17035,1987,Cottonwood,1
17036,1987,Cottonwood,1
17037,1987,Willow,1
17038,1987,Willow,1
17039,1987,Willow,1
17040,1987,Willow,1
17041,1987,Willow,1
17042,1987,Elm,1
17043,1987,Willow,1
17044,1987,Cottonwood,1
17045,1987,Willow,1
17046,1987,Cottonwood,1
17047,1987,Willow,1
17048,1987,Elm,1
17049,1987,Willow,1
17050,1987,Willow,1
17051,1987,Willow,1
17052,1987,Cottonwood,1
17053,1987,Cottonwood,1
17054,1987,Cottonwood,1
17055,1987,Willow,1
17056,1987,Cottonwood,1
17057,1987,Willow,1
17058,1987,Cottonwood,1
17059,1987,Cottonwood,1
17060,1987,Cottonwood,1
17061,1987,Cottonwood,1
17062,1987,Cottonwood,1
17063,1987,Willow,1
17064,1987,Cottonwood,1
17065,1970,Maple,1
17066,1970,Hackberry,1
17067,1970,Hackberry,1
17068,1970,Cottonwood,1
17069,1987,Cherry,0
17070,1987,Cherry,0
17071,1987,Catalpa,1
17072,1987,Catalpa,1
17073,1987,Catalpa,1
17074,1987,Catalpa,1
17075,1970,Cottonwood,1
17076,1970,Hackberry,1
17077,1970,Locust,1
17078,1967,Catalpa,1
17079,1967,Maple,1
17080,1967,Maple,1
17081,1967,Maple,1
17082,1967,Hawthorn,1
17083,1967,Pear,1
17084,1967,Pear,1
17085,1969,Hawthorn,1
17086,1969,Maple,1
17087,1969,Cottonwood,1
17088,1969,Hawthorn,1
17089,1967,Pear,1
17090,1967,Pear,1
17091,1967,Willow,1
17092,2008,Cottonwood,1
17093,2008,Cottonwood,1
17094,1975,Pine,1
17095,1975,Pear,1
17096,1975,Pear,1
17097,1975,Cherry,1
17098,1975,Cherry,1
17099,1975,Cherry,1
17100,1975,Pine,1
17101,1975,Pine,1
17102,1975,Pine,1
17103,1987,Oak,0
17104,1987,Elm,0
17105,1987,Elm,0
17106,2004,Cottonwood,0
17107,,Cottonwood,0
17108,,Willow,0
17109,,Pine,0
17110,,Elm,0
17111,,Elm,0
17112,,Cottonwood,0
17113,,Cottonwood,0
17114,,Willow,0
17115,,Willow,0
17116,,Cottonwood,0
17117,,Cottonwood,0
17118,,Cottonwood,0
17119,,Cottonwood,1
17120,,Cottonwood,1
17121,,Cottonwood,1
17122,,Cottonwood,1
17123,,Willow,1
17124,,Cottonwood,1
17125,,Willow,1
17126,,Cottonwood,1
17127,,Willow,1
17128,1990,Linden,0
17129,1990,Maple,0
17130,1963,Filbert,0
17131,1963,Filbert,0
17132,1973,Locust,1
17133,1967,Cottonwood,1
17134,1967,Elm,1
17135,1967,Elm,1
17136,1967,Elm,1
17137,1967,Elm,1
17138,1967,Cottonwood,1
17139,1967,Willow,1
17140,1967,Cottonwood,1
17141,1976,Pine,0
17142,1976,Pine,0
17143,1872,Oak,0
17144,1872,Sycamore,0
17145,1872,Oak,0
17146,1994,Hackberry,0
17147,1994,Hackberry,0
17148,1994,Hackberry,0
17149,1994,Cottonwood,0
17150,1994,Cherry,0
17151,1994,Pine,0
17152,1994,Pine,0
17153,1994,Linden,0
17154,1994,Oak,0
17155,1994,Hackberry,0
17156,1994,Hackberry,0
17157,1994,Locust,0
17158,1994,Hackberry,1
17159,1994,Locust,1
17160,1994,Filbert,0
17161,1994,Cottonwood,0
17162,1994,Filbert,0
17163,1994,Locust,0
17164,1994,Hackberry,1
17165,1994,Oak,0
17166,1994,Hackberry,0
17167,1994,Hackberry,0
17168,1994,Pine,0
17169,1994,Spruce,0
17170,1994,Linden,0
17171,1994,Linden,0
17172,1994,Linden,0
17173,1994,Locust,0
17174,1994,Locust,0
17175,1994,Pine,0
17176,1994,Linden,0
17177,1994,Cottonwood,0
17178,1994,Linden,0
17179,1994,Pine,0
17180,1994,Pine,0
17181,1994,Locust,0
17182,1994,Locust,0
17183,1994,Locust,0
17184,1994,Oak,1
17185,1994,Locust,1
17186,1994,Locust,1
17187,1994,Linden,1
17188,1994,Cherry,0
17189,1994,Linden,0
17190,1994,Locust,0
17191,1994,Linden,0
17192,1994,Locust,0
17193,1994,Locust,0
17194,1994,Locust,0
17195,1994,Locust,0
17196,1994,Locust,0
17197,1994,Cottonwood,0
17198,1994,Cottonwood,0
17199,1994,Pine,0
17200,1994,Cottonwood,0
17201,1994,Linden,1
17202,1994,Cottonwood,1
17203,1994,Cottonwood,1
17204,1994,Cottonwood,1
17205,1994,Cottonwood,0
17206,1994,Pine,1
17207,1994,Cottonwood,0
17208,1967,Cherry,0
17209,1967,Locust,0
17210,1967,Linden,0
17211,1967,Hackberry,0
17212,1967,Oak,0
17213,1967,Locust,0
17214,1990,Coffee tree,0
17215,1990,Hackberry,0
17216,1990,Hackberry,0
17217,1990,Hackberry,0
17218,1990,Maple,0
17219,1990,Linden,0
17220,1990,Hackberry,0
17221,1990,Locust,0
17222,1990,Linden,0
17223,1967,Linden,0
17224,1967,Linden,0
17225,1967,Pine,0
17226,1967,Spruce,0
17227,1967,Locust,0
17228,1967,Cottonwood,0
17229,1967,Hackberry,0
17230,1967,Linden,0
17231,1967,Ash,0
17232,1967,Elm,0
17233,1967,Hackberry,0
17234,1967,Apple,0
17235,1967,Apple,0
17236,1967,Cottonwood,0
17237,1967,Locust,0
17238,1967,Linden,0
17239,1967,Locust,0
17240,1967,Ash,0
17241,1967,Locust,0
17242,1967,Spruce,0
17243,1967,Spruce,0
17244,1967,Locust,0
17245,1967,Linden,0
17246,1967,Locust,0
17247,,Linden,0
17248,1967,Linden,0
17249,1967,Hackberry,0
17250,1967,Cottonwood,0
17251,1967,Ash,0
17252,1967,Linden,0
17253,1872,Coffee tree,0
17254,1970,Juniper,0
17255,1872,Filbert,0
17256,1872,Filbert,0
17257,1872,Pine,0
17258,1994,Pine,0
17259,1994,Pine,0
17260,1994,Filbert,0
17261,1994,Pine,1
17262,1994,Pine,0
17263,1994,Hackberry,1
17264,1994,Locust,0
17265,1994,Pine,0
17266,1994,Hackberry,0
17267,1994,Hackberry,0
17268,1994,Pine,0
17269,1994,Pine,0
17270,1994,Ash,0
17271,1994,Oak,0
17272,1994,Pine,0
17273,1994,Pine,0
17274,1994,Pine,0
17275,1994,Hackberry,0
17276,1967,Locust,0
17277,1967,Locust,0
17278,1967,Pine,0
17279,1967,Pine,0
17280,1967,Locust,0
17281,1967,Spruce,0
17282,1967,Linden,0
17283,1967,Ash,0
17284,1967,Hackberry,0
17285,1967,Ash,0
17286,1967,Linden,0
17287,1967,Linden,0
17288,1967,Locust,0
17289,1967,Fir,0
17290,1967,Pine,0
17291,1967,Linden,0
17292,1967,Cottonwood,0
17293,1967,Cottonwood,0
17294,1967,Hawthorn,0
17295,1967,Apple,0
17296,1967,Linden,0
17297,1967,Hackberry,0
17298,1967,Cottonwood,0
17299,1967,Cottonwood,0
17300,1967,Cottonwood,0
17301,1967,Cottonwood,0
17302,1967,Locust,0
17303,1967,Hackberry,0
17304,1967,Locust,0
17305,1967,Linden,0
17306,1967,Locust,0
17307,1967,Hackberry,0
17308,1967,Oak,0
17309,1967,Cherry,0
17310,1967,Locust,0
17311,1967,Locust,0
17312,1967,Spruce,0
17313,1967,Locust,0
17314,1967,Locust,0
17315,1967,Locust,0
17316,1967,Cottonwood,0
17317,1967,Sycamore,0
17318,1967,Ash,0
17319,1967,Cherry,0
17320,1967,Locust,0
17321,1967,Cottonwood,0
17322,1967,Linden,0
17323,1967,Oak,0
17324,1967,Linden,0
17325,1967,Cottonwood,0
17326,1974,Hawthorn,0
17327,1982,Locust,0
17328,1999,Locust,0
17329,1982,Pine,1
17330,1969,Oak,0
17331,1969,Maple,0
17332,1969,Ash,0
17333,1969,Oak,0
17334,1969,Maple,0
17335,1969,Ash,0
17336,1969,Oak,0
17337,1970,,1
17338,1970,Cottonwood,1
17339,1970,Cottonwood,1
17340,1970,Cottonwood,1
